StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus
5289.0,7.8,1.0,1.0,0.0,61.0,4.1,no,no,57.0,67.0,notplaced
9728.0,7.6,0.0,1.0,0.0,86.0,4.0,yes,no,67.0,66.0,notplaced
7534.0,6.5,2.0,3.0,2.0,71.0,3.8,yes,yes,66.0,80.0,placed
2529.0,6.8,1.0,2.0,2.0,76.0,3.7,yes,yes,55.0,63.0,notplaced
9521.0,8.1,1.0,1.0,0.0,81.0,4.7,no,yes,55.0,69.0,notplaced
6645.0,7.4,1.0,1.0,0.0,61.0,4.1,no,yes,55.0,72.0,placed
6711.0,8.1,1.0,3.0,3.0,90.0,4.8,yes,yes,67.0,83.0,placed
3478.0,8.2,1.0,1.0,0.0,77.0,4.1,yes,yes,79.0,65.0,notplaced
3407.0,8.1,2.0,3.0,2.0,78.0,3.4,yes,yes,83.0,81.0,placed
5887.0,7.7,1.0,1.0,0.0,78.0,3.8,no,yes,55.0,61.0,notplaced
5445.0,6.5,1.0,1.0,0.0,71.0,4.2,yes,yes,55.0,75.0,notplaced
7024.0,7.3,0.0,1.0,0.0,70.0,4.4,nan,nan,67.0,67.0,nan
2384.0,7.7,1.0,1.0,1.0,70.0,4.3,yes,yes,75.0,70.0,notplaced
1021.0,7.8,2.0,2.0,2.0,81.0,4.8,yes,yes,74.0,88.0,placed
4030.0,7.8,0.0,2.0,1.0,75.0,4.4,yes,yes,61.0,68.0,placed
2958.0,7.1,1.0,1.0,0.0,74.0,4.6,yes,no,55.0,75.0,notplaced
1471.0,8.4,0.0,1.0,0.0,80.0,4.5,no,no,77.0,72.0,placed
85.0,7.6,0.0,2.0,0.0,86.0,4.8,yes,yes,57.0,72.0,placed
3191.0,8.3,1.0,2.0,0.0,69.0,4.4,no,yes,55.0,63.0,notplaced
1505.0,7.9,1.0,3.0,2.0,85.0,4.6,yes,yes,71.0,88.0,placed
2920.0,7.6,1.0,3.0,0.0,82.0,3.8,yes,yes,78.0,65.0,notplaced
3331.0,7.5,1.0,1.0,1.0,66.0,4.0,no,no,58.0,65.0,notplaced
7359.0,7.3,1.0,1.0,0.0,83.0,3.7,no,no,55.0,62.0,notplaced
1734.0,7.6,1.0,3.0,2.0,90.0,4.4,yes,no,73.0,81.0,placed
7702.0,8.4,1.0,1.0,2.0,76.0,4.6,yes,yes,74.0,85.0,notplaced
6727.0,7.6,1.0,2.0,1.0,75.0,4.2,no,yes,70.0,81.0,notplaced
2535.0,7.2,1.0,1.0,1.0,73.0,3.6,no,no,56.0,65.0,placed
2736.0,8.1,2.0,3.0,2.0,90.0,4.7,yes,yes,76.0,88.0,placed
344.0,7.9,2.0,1.0,0.0,73.0,4.2,no,no,56.0,71.0,notplaced
5150.0,8.4,1.0,3.0,1.0,86.0,4.5,yes,yes,75.0,82.0,notplaced
4233.0,8.2,1.0,3.0,2.0,90.0,4.4,yes,yes,72.0,87.0,placed
2842.0,6.5,1.0,2.0,1.0,71.0,4.3,no,yes,55.0,70.0,notplaced
1708.0,8.5,0.0,3.0,2.0,85.0,4.8,yes,yes,80.0,88.0,placed
1502.0,7.9,0.0,1.0,0.0,70.0,3.7,no,yes,62.0,65.0,notplaced
518.0,7.7,2.0,3.0,0.0,78.0,4.1,yes,yes,70.0,81.0,notplaced
5420.0,7.5,0.0,2.0,0.0,79.0,3.7,no,no,78.0,85.0,placed
3832.0,6.7,1.0,1.0,0.0,66.0,4.4,nan,nan,63.0,67.0,nan
4697.0,8.2,1.0,3.0,1.0,80.0,4.8,yes,yes,72.0,82.0,placed
8555.0,8.6,2.0,3.0,2.0,90.0,4.8,no,yes,71.0,85.0,placed
9290.0,7.4,1.0,1.0,0.0,87.0,3.7,no,yes,80.0,76.0,notplaced
459.0,7.4,1.0,2.0,0.0,73.0,4.3,no,yes,65.0,68.0,notplaced
247.0,8.4,0.0,2.0,1.0,85.0,4.3,nan,nan,62.0,81.0,nan
8617.0,8.6,2.0,3.0,0.0,84.0,4.8,yes,yes,86.0,87.0,placed
6646.0,8.2,2.0,3.0,0.0,83.0,4.3,yes,yes,84.0,87.0,placed
2060.0,8.4,0.0,3.0,2.0,87.0,4.8,yes,no,82.0,75.0,placed
6197.0,6.5,0.0,1.0,0.0,76.0,4.0,no,no,58.0,67.0,notplaced
8957.0,7.9,1.0,2.0,0.0,67.0,4.4,yes,no,73.0,72.0,placed
6389.0,6.5,2.0,2.0,0.0,77.0,3.8,no,no,59.0,57.0,placed
7614.0,7.4,1.0,2.0,0.0,74.0,4.5,no,yes,70.0,68.0,placed
3497.0,7.7,2.0,3.0,2.0,87.0,4.8,yes,yes,77.0,86.0,placed
7835.0,6.5,1.0,3.0,1.0,76.0,4.1,yes,yes,55.0,74.0,notplaced
2192.0,7.6,2.0,3.0,2.0,81.0,4.0,yes,yes,67.0,69.0,placed
4088.0,7.7,2.0,3.0,1.0,89.0,4.7,yes,yes,61.0,84.0,placed
4547.0,8.3,0.0,3.0,0.0,86.0,4.5,yes,yes,69.0,78.0,placed
4894.0,7.4,1.0,2.0,0.0,89.0,3.6,no,no,62.0,72.0,notplaced
6444.0,7.4,1.0,1.0,1.0,71.0,3.3,no,no,55.0,62.0,notplaced
2.0,8.9,0.0,3.0,2.0,90.0,4.0,yes,yes,78.0,82.0,placed
4791.0,7.5,1.0,3.0,1.0,72.0,4.4,no,yes,76.0,85.0,notplaced
4593.0,8.1,0.0,3.0,1.0,90.0,4.7,yes,yes,81.0,86.0,notplaced
807.0,7.3,1.0,3.0,2.0,83.0,4.7,yes,yes,70.0,84.0,placed
3752.0,7.6,0.0,1.0,2.0,83.0,4.7,no,yes,77.0,69.0,placed
4022.0,8.5,0.0,1.0,0.0,86.0,4.7,yes,yes,72.0,83.0,placed
8830.0,8.3,1.0,3.0,2.0,88.0,4.8,yes,yes,74.0,88.0,placed
7998.0,8.5,2.0,2.0,0.0,79.0,3.7,yes,yes,55.0,83.0,notplaced
3677.0,7.9,1.0,3.0,0.0,69.0,4.0,yes,yes,62.0,70.0,placed
8933.0,8.4,1.0,1.0,2.0,84.0,4.0,yes,yes,68.0,83.0,notplaced
1523.0,7.7,1.0,2.0,1.0,78.0,4.6,no,yes,55.0,60.0,notplaced
9776.0,6.6,1.0,1.0,1.0,85.0,3.4,no,no,55.0,66.0,placed
3745.0,7.5,1.0,3.0,2.0,83.0,4.3,yes,yes,75.0,81.0,notplaced
5363.0,8.3,1.0,2.0,1.0,81.0,4.6,yes,yes,68.0,66.0,placed
1485.0,7.0,0.0,3.0,0.0,80.0,3.9,no,yes,59.0,64.0,placed
8580.0,6.8,2.0,3.0,0.0,80.0,4.4,no,yes,74.0,85.0,placed
2905.0,6.7,1.0,1.0,0.0,76.0,4.2,no,yes,55.0,66.0,notplaced
1805.0,7.6,1.0,1.0,2.0,69.0,4.0,no,yes,58.0,65.0,notplaced
4902.0,8.4,2.0,3.0,2.0,86.0,4.8,yes,yes,74.0,81.0,placed
1842.0,7.3,0.0,1.0,1.0,74.0,3.8,no,yes,60.0,65.0,notplaced
7565.0,8.0,2.0,1.0,2.0,88.0,4.7,yes,yes,62.0,66.0,placed
3846.0,7.4,0.0,1.0,1.0,67.0,3.9,no,yes,59.0,69.0,notplaced
7353.0,8.3,0.0,3.0,0.0,86.0,4.3,yes,no,56.0,65.0,notplaced
6862.0,8.0,0.0,3.0,0.0,86.0,4.5,yes,yes,74.0,85.0,placed
4531.0,8.9,2.0,3.0,2.0,90.0,4.7,yes,yes,81.0,87.0,placed
1185.0,6.9,0.0,2.0,1.0,76.0,3.7,no,no,55.0,64.0,notplaced
8015.0,6.9,1.0,2.0,1.0,90.0,3.9,yes,yes,78.0,85.0,notplaced
4089.0,8.2,0.0,3.0,1.0,90.0,4.8,yes,yes,82.0,84.0,placed
9100.0,6.5,1.0,1.0,1.0,76.0,4.3,yes,no,60.0,63.0,notplaced
8575.0,8.3,1.0,2.0,0.0,73.0,4.8,yes,yes,74.0,86.0,notplaced
764.0,7.6,1.0,1.0,0.0,70.0,3.5,no,no,63.0,62.0,notplaced
1346.0,8.3,1.0,3.0,0.0,90.0,4.1,nan,nan,82.0,81.0,nan
6662.0,7.6,2.0,3.0,0.0,81.0,3.9,yes,yes,68.0,80.0,placed
968.0,6.5,1.0,2.0,0.0,66.0,4.0,no,no,57.0,71.0,notplaced
4266.0,7.9,2.0,3.0,2.0,88.0,4.6,yes,no,79.0,79.0,placed
9588.0,8.1,2.0,3.0,2.0,90.0,4.6,yes,no,74.0,84.0,placed
268.0,8.0,1.0,2.0,1.0,76.0,4.5,no,yes,68.0,75.0,notplaced
5030.0,6.5,0.0,1.0,1.0,87.0,4.8,no,no,55.0,72.0,notplaced
1507.0,6.5,0.0,1.0,0.0,75.0,3.7,no,yes,63.0,67.0,notplaced
4448.0,8.1,0.0,1.0,0.0,88.0,4.3,no,no,55.0,61.0,notplaced
2857.0,8.0,2.0,3.0,2.0,90.0,4.8,yes,yes,82.0,83.0,placed
4561.0,6.5,1.0,2.0,1.0,79.0,3.9,no,yes,57.0,71.0,notplaced
4680.0,8.4,0.0,3.0,2.0,90.0,4.6,yes,yes,66.0,84.0,notplaced
9753.0,7.5,1.0,2.0,2.0,78.0,4.5,yes,yes,66.0,78.0,notplaced
7185.0,7.6,0.0,1.0,1.0,77.0,4.6,no,yes,55.0,68.0,notplaced
2142.0,7.7,1.0,2.0,0.0,78.0,3.8,no,yes,66.0,66.0,notplaced
586.0,7.3,1.0,1.0,0.0,81.0,4.4,no,no,55.0,65.0,notplaced
5536.0,8.2,2.0,3.0,2.0,90.0,4.8,yes,yes,83.0,87.0,placed
5447.0,8.1,1.0,3.0,0.0,78.0,4.0,yes,yes,66.0,82.0,notplaced
1738.0,8.4,0.0,1.0,0.0,86.0,4.3,nan,nan,57.0,67.0,nan
4198.0,6.7,0.0,1.0,1.0,72.0,4.5,no,yes,55.0,72.0,placed
7077.0,8.0,0.0,1.0,1.0,86.0,4.0,no,yes,55.0,74.0,notplaced
8355.0,7.7,1.0,3.0,1.0,82.0,4.5,yes,yes,68.0,79.0,notplaced
8346.0,7.9,0.0,3.0,1.0,84.0,4.3,yes,no,83.0,84.0,placed
6.0,7.0,0.0,2.0,2.0,71.0,4.2,yes,no,55.0,66.0,notplaced
7985.0,8.3,1.0,3.0,2.0,82.0,4.8,yes,yes,77.0,88.0,placed
9393.0,6.8,0.0,1.0,1.0,67.0,3.5,no,no,59.0,62.0,notplaced
5791.0,7.9,1.0,1.0,0.0,80.0,4.4,yes,yes,74.0,86.0,notplaced
8642.0,6.8,1.0,2.0,0.0,74.0,3.9,no,no,55.0,62.0,notplaced
2877.0,7.8,1.0,2.0,0.0,78.0,4.8,no,yes,57.0,74.0,notplaced
8665.0,6.5,0.0,1.0,2.0,89.0,3.8,no,no,72.0,72.0,placed
5337.0,8.0,1.0,3.0,0.0,77.0,4.7,yes,yes,60.0,85.0,placed
4094.0,8.5,1.0,3.0,3.0,86.0,4.8,yes,yes,78.0,73.0,placed
1058.0,8.5,2.0,3.0,2.0,89.0,4.8,yes,yes,74.0,83.0,placed
5570.0,8.5,2.0,3.0,2.0,84.0,4.6,yes,yes,85.0,82.0,placed
3971.0,8.2,1.0,3.0,2.0,90.0,4.7,yes,yes,81.0,88.0,placed
9845.0,8.3,2.0,3.0,2.0,90.0,4.7,yes,yes,84.0,83.0,placed
6735.0,7.6,1.0,3.0,0.0,80.0,4.7,yes,yes,77.0,84.0,placed
8611.0,8.3,1.0,3.0,2.0,77.0,4.0,no,yes,76.0,82.0,notplaced
7247.0,6.5,0.0,1.0,0.0,64.0,3.9,no,yes,62.0,66.0,notplaced
8513.0,7.5,1.0,2.0,2.0,68.0,4.0,yes,yes,69.0,68.0,placed
1317.0,6.5,1.0,2.0,0.0,76.0,4.4,no,no,55.0,59.0,notplaced
4252.0,8.3,1.0,3.0,2.0,87.0,4.8,yes,yes,73.0,85.0,placed
5816.0,8.5,2.0,3.0,2.0,90.0,4.7,yes,yes,73.0,85.0,placed
5215.0,7.4,1.0,2.0,0.0,68.0,4.2,nan,nan,55.0,60.0,nan
1948.0,8.1,2.0,3.0,0.0,90.0,4.8,yes,yes,83.0,88.0,placed
57.0,8.0,1.0,1.0,0.0,74.0,4.5,yes,yes,55.0,65.0,notplaced
7443.0,6.5,1.0,2.0,0.0,61.0,4.5,no,no,75.0,68.0,notplaced
2127.0,8.7,2.0,3.0,2.0,90.0,4.8,nan,nan,73.0,82.0,nan
1178.0,7.3,1.0,2.0,1.0,71.0,4.8,yes,yes,63.0,64.0,notplaced
7680.0,6.5,1.0,2.0,0.0,61.0,4.0,no,no,56.0,61.0,notplaced
2541.0,6.8,0.0,2.0,2.0,84.0,4.5,no,no,67.0,70.0,notplaced
3395.0,7.1,1.0,3.0,2.0,86.0,4.8,yes,yes,61.0,85.0,notplaced
8843.0,6.5,1.0,2.0,0.0,77.0,4.2,no,no,55.0,59.0,notplaced
1415.0,8.4,2.0,3.0,2.0,90.0,4.7,yes,yes,75.0,87.0,placed
5316.0,6.9,1.0,2.0,1.0,68.0,4.5,yes,yes,56.0,65.0,notplaced
5068.0,8.6,1.0,3.0,2.0,90.0,4.6,yes,yes,85.0,81.0,placed
1418.0,7.6,0.0,1.0,0.0,71.0,3.9,no,no,55.0,63.0,notplaced
647.0,7.9,2.0,3.0,2.0,90.0,4.6,yes,yes,82.0,87.0,placed
622.0,6.7,1.0,1.0,1.0,68.0,4.3,no,no,55.0,60.0,notplaced
8775.0,8.4,1.0,2.0,1.0,74.0,4.3,no,no,57.0,68.0,notplaced
2527.0,8.2,0.0,2.0,1.0,68.0,4.3,yes,yes,62.0,68.0,placed
3808.0,8.5,2.0,3.0,2.0,84.0,4.8,yes,yes,86.0,88.0,placed
1573.0,8.5,1.0,2.0,1.0,73.0,4.2,yes,yes,76.0,88.0,notplaced
4851.0,8.6,2.0,2.0,2.0,81.0,4.8,yes,yes,78.0,81.0,placed
6079.0,7.7,1.0,1.0,1.0,70.0,4.6,no,yes,55.0,66.0,notplaced
9956.0,8.1,2.0,1.0,0.0,83.0,4.1,no,no,63.0,66.0,notplaced
3404.0,8.7,1.0,3.0,0.0,77.0,3.5,yes,yes,56.0,58.0,placed
2198.0,7.6,0.0,2.0,2.0,78.0,4.4,yes,yes,80.0,71.0,notplaced
3100.0,7.7,1.0,1.0,0.0,81.0,3.9,no,yes,76.0,68.0,notplaced
8726.0,6.5,2.0,1.0,0.0,75.0,4.0,no,no,55.0,70.0,notplaced
2880.0,8.1,1.0,1.0,1.0,79.0,3.4,no,yes,78.0,66.0,notplaced
6464.0,6.7,1.0,3.0,0.0,87.0,4.4,yes,yes,69.0,67.0,notplaced
642.0,7.9,1.0,1.0,1.0,66.0,4.5,no,no,74.0,69.0,notplaced
1453.0,8.2,2.0,3.0,1.0,90.0,4.8,yes,yes,73.0,68.0,placed
9601.0,8.5,2.0,3.0,2.0,90.0,4.8,yes,yes,80.0,83.0,placed
9822.0,8.6,2.0,3.0,3.0,89.0,4.7,no,yes,68.0,86.0,placed
9004.0,6.9,1.0,1.0,0.0,74.0,4.5,no,yes,57.0,63.0,notplaced
8829.0,8.2,2.0,3.0,2.0,85.0,4.8,yes,yes,73.0,85.0,placed
8373.0,8.4,1.0,1.0,2.0,69.0,4.4,no,no,76.0,65.0,notplaced
9980.0,8.3,2.0,3.0,2.0,90.0,4.7,yes,yes,79.0,73.0,placed
4752.0,7.1,1.0,1.0,1.0,76.0,4.2,yes,yes,81.0,82.0,placed
694.0,8.3,1.0,3.0,0.0,90.0,4.7,yes,yes,86.0,78.0,placed
6148.0,8.7,2.0,3.0,2.0,90.0,4.8,yes,yes,78.0,84.0,placed
1606.0,8.2,0.0,2.0,0.0,89.0,4.1,no,yes,55.0,82.0,notplaced
7797.0,7.8,2.0,3.0,2.0,90.0,4.8,yes,no,81.0,87.0,notplaced
5276.0,8.1,0.0,3.0,2.0,73.0,4.2,yes,yes,88.0,87.0,placed
7501.0,6.5,1.0,2.0,1.0,74.0,3.9,no,yes,56.0,68.0,notplaced
6745.0,7.5,1.0,1.0,0.0,70.0,3.7,no,yes,55.0,72.0,notplaced
644.0,8.3,2.0,3.0,2.0,90.0,4.8,yes,no,69.0,80.0,placed
2391.0,8.0,2.0,2.0,1.0,82.0,3.9,yes,yes,63.0,68.0,notplaced
3413.0,7.6,0.0,1.0,0.0,64.0,3.7,no,no,62.0,68.0,notplaced
7600.0,7.3,1.0,1.0,0.0,60.0,3.2,no,no,61.0,70.0,notplaced
3730.0,7.4,2.0,3.0,0.0,78.0,4.8,nan,nan,78.0,71.0,nan
303.0,7.4,1.0,1.0,1.0,64.0,4.0,no,no,55.0,62.0,notplaced
2150.0,6.5,1.0,1.0,0.0,77.0,4.3,no,no,66.0,60.0,notplaced
3589.0,7.2,2.0,1.0,3.0,84.0,3.9,no,yes,72.0,68.0,notplaced
7075.0,8.1,1.0,2.0,1.0,77.0,4.4,no,yes,55.0,68.0,notplaced
1906.0,7.7,2.0,3.0,2.0,89.0,4.8,yes,yes,82.0,87.0,placed
2550.0,7.6,1.0,2.0,0.0,86.0,4.2,no,yes,58.0,65.0,notplaced
1560.0,8.3,2.0,3.0,0.0,90.0,4.7,yes,yes,65.0,69.0,placed
3043.0,7.5,1.0,1.0,0.0,73.0,4.0,no,no,74.0,70.0,notplaced
8533.0,7.6,1.0,2.0,1.0,83.0,4.8,yes,yes,55.0,62.0,notplaced
4293.0,8.8,1.0,3.0,2.0,90.0,4.8,yes,yes,85.0,81.0,placed
7828.0,7.5,0.0,2.0,0.0,67.0,3.1,no,no,55.0,70.0,notplaced
2343.0,8.7,2.0,2.0,1.0,72.0,4.6,yes,yes,77.0,77.0,notplaced
5878.0,7.8,1.0,2.0,0.0,78.0,3.7,yes,yes,86.0,64.0,placed
8720.0,6.5,0.0,1.0,1.0,85.0,4.2,no,yes,60.0,77.0,placed
7386.0,8.7,2.0,3.0,2.0,90.0,4.8,yes,yes,79.0,87.0,placed
2966.0,8.4,2.0,3.0,2.0,89.0,4.6,nan,nan,74.0,86.0,nan
6583.0,7.6,0.0,2.0,2.0,90.0,4.6,yes,yes,85.0,77.0,placed
4992.0,6.9,1.0,1.0,0.0,61.0,3.5,no,no,66.0,66.0,notplaced
3134.0,7.2,1.0,1.0,0.0,76.0,4.0,no,yes,65.0,68.0,notplaced
7881.0,8.4,0.0,1.0,0.0,80.0,4.5,yes,yes,87.0,78.0,notplaced
2123.0,8.1,2.0,2.0,0.0,90.0,4.8,yes,yes,76.0,88.0,notplaced
6293.0,6.5,1.0,1.0,1.0,73.0,3.9,no,no,58.0,60.0,notplaced
995.0,8.6,2.0,3.0,0.0,89.0,4.8,yes,yes,83.0,85.0,placed
3150.0,6.5,1.0,1.0,0.0,70.0,4.4,no,yes,74.0,72.0,notplaced
7977.0,7.5,0.0,1.0,0.0,68.0,4.1,no,no,57.0,58.0,notplaced
3113.0,7.6,1.0,1.0,1.0,62.0,3.8,no,yes,74.0,68.0,notplaced
2967.0,6.7,2.0,1.0,1.0,75.0,4.6,no,no,61.0,67.0,notplaced
3516.0,7.6,1.0,2.0,0.0,75.0,3.5,no,yes,61.0,76.0,notplaced
8467.0,8.4,2.0,3.0,2.0,90.0,4.8,yes,no,82.0,82.0,placed
3119.0,8.1,1.0,2.0,1.0,85.0,4.7,no,yes,55.0,80.0,notplaced
5817.0,8.5,1.0,1.0,2.0,87.0,4.5,yes,yes,67.0,67.0,placed
1338.0,7.5,2.0,3.0,1.0,90.0,4.4,no,yes,81.0,81.0,notplaced
1923.0,6.5,1.0,2.0,1.0,78.0,4.4,yes,yes,77.0,73.0,notplaced
528.0,8.2,1.0,1.0,0.0,70.0,4.2,no,no,55.0,62.0,notplaced
4876.0,7.9,1.0,2.0,0.0,78.0,4.5,yes,yes,75.0,81.0,placed
754.0,6.9,1.0,2.0,1.0,73.0,4.5,nan,nan,60.0,65.0,nan
3918.0,7.6,1.0,3.0,0.0,71.0,4.7,yes,no,64.0,67.0,notplaced
6404.0,8.0,2.0,3.0,2.0,71.0,4.1,yes,yes,77.0,83.0,notplaced
5024.0,7.5,0.0,1.0,2.0,81.0,4.1,yes,yes,84.0,81.0,notplaced
7454.0,7.5,2.0,3.0,0.0,84.0,4.5,yes,yes,71.0,68.0,notplaced
9153.0,6.5,2.0,2.0,2.0,85.0,4.4,yes,yes,84.0,83.0,placed
1275.0,8.1,2.0,3.0,2.0,90.0,4.8,yes,yes,78.0,83.0,placed
4695.0,7.7,1.0,1.0,1.0,70.0,4.1,no,no,57.0,71.0,notplaced
9699.0,6.7,1.0,1.0,1.0,60.0,4.1,no,yes,55.0,70.0,notplaced
6925.0,6.5,1.0,1.0,1.0,63.0,4.5,no,no,59.0,69.0,notplaced
1080.0,8.4,1.0,2.0,2.0,77.0,4.5,no,yes,55.0,85.0,notplaced
3538.0,8.4,1.0,1.0,0.0,74.0,4.3,yes,yes,72.0,88.0,notplaced
2341.0,6.6,1.0,1.0,0.0,69.0,4.2,yes,yes,55.0,69.0,notplaced
6254.0,7.5,1.0,2.0,0.0,81.0,3.6,yes,yes,71.0,87.0,placed
7968.0,8.7,1.0,3.0,2.0,90.0,4.7,yes,yes,79.0,80.0,placed
37.0,8.3,1.0,2.0,2.0,89.0,4.8,yes,yes,75.0,81.0,placed
7696.0,8.1,2.0,3.0,0.0,79.0,4.8,yes,yes,70.0,82.0,notplaced
6518.0,8.1,2.0,3.0,2.0,90.0,4.4,yes,no,81.0,80.0,notplaced
2331.0,7.4,2.0,2.0,1.0,78.0,4.3,yes,no,68.0,69.0,notplaced
3393.0,7.4,2.0,2.0,2.0,87.0,4.0,yes,yes,79.0,84.0,placed
944.0,8.3,1.0,2.0,2.0,71.0,4.5,yes,yes,56.0,67.0,placed
9450.0,8.4,2.0,3.0,2.0,90.0,4.8,yes,yes,76.0,86.0,placed
2313.0,6.5,1.0,2.0,0.0,80.0,4.4,nan,nan,59.0,68.0,nan
8400.0,8.2,2.0,3.0,2.0,90.0,4.8,yes,yes,80.0,88.0,placed
4887.0,8.1,2.0,3.0,2.0,90.0,4.8,nan,nan,71.0,86.0,nan
6089.0,7.6,1.0,2.0,0.0,72.0,3.7,no,no,55.0,64.0,notplaced
7109.0,7.5,2.0,1.0,0.0,77.0,4.3,no,no,69.0,69.0,notplaced
7759.0,8.4,0.0,3.0,0.0,90.0,4.8,yes,yes,78.0,66.0,placed
8135.0,7.4,0.0,2.0,1.0,89.0,4.3,yes,yes,79.0,70.0,notplaced
9399.0,8.0,2.0,3.0,2.0,90.0,4.8,yes,yes,83.0,86.0,placed
6589.0,7.5,1.0,1.0,1.0,71.0,4.0,yes,no,59.0,69.0,notplaced
5692.0,6.6,1.0,1.0,0.0,74.0,4.6,no,yes,55.0,75.0,notplaced
1721.0,7.6,1.0,2.0,1.0,74.0,4.4,yes,yes,73.0,72.0,placed
8781.0,7.4,1.0,2.0,1.0,74.0,4.3,no,no,56.0,70.0,notplaced
790.0,7.6,1.0,2.0,1.0,82.0,4.7,no,yes,64.0,65.0,notplaced
1768.0,8.3,2.0,3.0,2.0,90.0,4.8,yes,yes,83.0,85.0,placed
4592.0,6.5,1.0,2.0,0.0,71.0,4.3,no,no,59.0,72.0,notplaced
7475.0,8.5,1.0,3.0,2.0,86.0,4.7,yes,yes,73.0,83.0,placed
502.0,6.8,1.0,1.0,2.0,74.0,4.2,yes,no,77.0,84.0,notplaced
2984.0,7.8,0.0,2.0,1.0,65.0,4.3,yes,no,56.0,67.0,placed
7775.0,6.6,1.0,3.0,1.0,79.0,3.2,no,yes,62.0,69.0,notplaced
4401.0,6.6,1.0,1.0,0.0,86.0,4.4,yes,yes,68.0,69.0,placed
5365.0,8.4,2.0,3.0,2.0,84.0,4.2,yes,yes,81.0,84.0,placed
6578.0,7.6,0.0,1.0,0.0,78.0,4.8,no,no,78.0,63.0,notplaced
1685.0,6.5,0.0,1.0,0.0,62.0,3.9,no,no,62.0,68.0,notplaced
7421.0,7.7,1.0,1.0,0.0,65.0,3.9,no,no,55.0,72.0,notplaced
3659.0,6.5,1.0,2.0,1.0,69.0,3.7,no,no,66.0,66.0,notplaced
2239.0,7.5,1.0,2.0,0.0,82.0,4.4,no,yes,57.0,61.0,placed
858.0,6.5,0.0,3.0,2.0,90.0,4.8,yes,yes,82.0,86.0,placed
9486.0,6.6,0.0,2.0,1.0,79.0,4.2,yes,yes,71.0,84.0,notplaced
7231.0,8.0,2.0,2.0,3.0,82.0,4.0,yes,yes,59.0,82.0,placed
5352.0,8.3,1.0,3.0,2.0,81.0,4.7,yes,yes,76.0,86.0,notplaced
16.0,7.4,0.0,2.0,1.0,78.0,4.4,no,no,63.0,66.0,notplaced
6868.0,7.5,1.0,2.0,1.0,90.0,4.8,yes,yes,61.0,82.0,placed
109.0,8.1,1.0,3.0,2.0,90.0,4.8,yes,yes,79.0,84.0,placed
3930.0,8.3,1.0,2.0,1.0,78.0,4.7,no,yes,74.0,64.0,notplaced
2669.0,6.9,0.0,1.0,0.0,73.0,3.0,no,no,62.0,62.0,notplaced
9635.0,7.6,2.0,3.0,2.0,79.0,4.7,yes,yes,55.0,82.0,placed
8766.0,7.4,1.0,2.0,1.0,76.0,4.4,yes,yes,79.0,70.0,notplaced
6198.0,7.7,1.0,1.0,0.0,72.0,4.1,no,no,62.0,65.0,placed
9575.0,7.7,1.0,2.0,1.0,84.0,4.5,yes,yes,69.0,69.0,placed
4780.0,7.7,1.0,1.0,0.0,74.0,3.3,no,yes,57.0,73.0,notplaced
2027.0,7.3,1.0,1.0,0.0,70.0,3.7,yes,yes,61.0,67.0,notplaced
167.0,7.3,1.0,1.0,1.0,71.0,3.6,no,no,65.0,64.0,notplaced
643.0,6.6,0.0,1.0,1.0,72.0,3.4,no,no,83.0,65.0,notplaced
6695.0,8.7,1.0,3.0,2.0,90.0,4.8,yes,yes,84.0,86.0,placed
6215.0,8.6,1.0,2.0,2.0,73.0,4.8,yes,no,76.0,82.0,placed
2672.0,8.4,1.0,1.0,1.0,82.0,4.3,yes,yes,60.0,82.0,notplaced
5235.0,8.3,1.0,3.0,2.0,87.0,4.7,yes,yes,80.0,85.0,placed
3069.0,8.7,2.0,3.0,2.0,89.0,4.5,yes,yes,63.0,87.0,placed
3963.0,8.7,2.0,3.0,0.0,90.0,4.8,yes,no,76.0,78.0,placed
532.0,7.7,2.0,1.0,0.0,75.0,4.4,yes,no,81.0,82.0,notplaced
2323.0,7.5,0.0,1.0,1.0,71.0,4.4,yes,yes,79.0,74.0,notplaced
612.0,7.4,0.0,3.0,0.0,78.0,4.4,yes,yes,70.0,81.0,placed
8164.0,8.2,0.0,3.0,0.0,81.0,4.2,yes,yes,68.0,85.0,placed
8532.0,7.5,0.0,2.0,0.0,80.0,3.8,yes,yes,77.0,69.0,notplaced
5870.0,6.7,0.0,2.0,0.0,74.0,3.6,no,yes,82.0,69.0,placed
8077.0,8.2,2.0,3.0,2.0,88.0,4.5,yes,yes,77.0,83.0,placed
2554.0,8.0,1.0,3.0,2.0,90.0,4.8,no,yes,85.0,88.0,placed
3913.0,6.5,0.0,3.0,0.0,80.0,4.5,no,yes,79.0,64.0,notplaced
7554.0,7.8,1.0,1.0,1.0,63.0,4.1,no,yes,55.0,67.0,notplaced
7898.0,7.1,1.0,1.0,1.0,64.0,4.5,no,no,66.0,64.0,notplaced
1174.0,7.7,2.0,3.0,1.0,85.0,4.2,yes,no,83.0,84.0,placed
373.0,7.8,0.0,3.0,2.0,73.0,4.6,yes,no,82.0,85.0,notplaced
1729.0,8.2,2.0,3.0,2.0,87.0,4.7,yes,no,90.0,66.0,placed
