StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus
5381.0,8.4,1.0,3.0,2.0,90.0,4.8,Yes,Yes,83.0,84.0,Placed
7783.0,7.4,0.0,1.0,1.0,80.0,4.2,NO ,NO ,55.0,69.0,NOTPLACED 
5210.0,8.6,1.0,3.0,2.0,86.0,4.7,Yes,Yes,81.0,82.0,Placed
50025.0,77.0,10.0,20.0,10.0,800.0,44.0,Yes,Yes,700.0,730.0,NotPlaced
2434.0,7.7,1.0,1.0,0.0,70.0,3.9,Yes,Yes,71.0,82.0,NotPlaced
1263.0,7.4,1.0,2.0,2.0,83.0,4.4,YES ,YES ,56.0,64.0,PLACED 
3776.0,7.4,1.0,1.0,0.0,72.0,4.0,No,Yes,63.0,69.0,NotPlaced
4994.0,8.1,2.0,2.0,0.0,83.0,4.4,NO ,NO ,74.0,82.0,NOTPLACED 
722.0,7.6,1.0,2.0,0.0,86.0,4.0,Yes,Yes,62.0,70.0,NotPlaced
8587.0,8.1,1.0,3.0,0.0,74.0,4.0,Yes,Yes,62.0,83.0,Placed
3383.0,7.3,0.0,3.0,0.0,77.0,4.6,YES ,YES ,87.0,88.0,NOTPLACED 
671.0,7.3,1.0,1.0,1.0,88.0,4.1,No,No,55.0,68.0,NotPlaced
750.0,7.5,1.0,1.0,0.0,72.0,4.1,,,55.0,63.0,
2451.0,8.0,1.0,3.0,2.0,82.0,4.8,No,Yes,61.0,87.0,Placed
8475.0,8.3,1.0,3.0,2.0,88.0,4.8,Yes,Yes,77.0,85.0,Placed
5592.0,8.1,0.0,3.0,1.0,86.0,4.7,Yes,Yes,63.0,79.0,Placed
1950.0,7.7,1.0,1.0,1.0,79.0,4.3,No,No,56.0,65.0,NotPlaced
7918.0,8.3,0.0,3.0,1.0,73.0,4.4,Yes,Yes,76.0,75.0,NotPlaced
9201.0,7.7,2.0,3.0,0.0,90.0,4.6,Yes,Yes,75.0,86.0,NotPlaced
81.0,6.6,1.0,1.0,1.0,69.0,3.6,No,Yes,55.0,72.0,NotPlaced
9509.0,6.7,1.0,1.0,0.0,78.0,4.2,Yes,Yes,61.0,73.0,Placed
-5177.0,-7.7,-1.0,-2.0,-1.0,-80.0,-4.4,Yes,Yes,-71.0,-73.0,Placed
3666.0,8.5,1.0,3.0,2.0,88.0,4.7,Yes,Yes,74.0,88.0,Placed
6390.0,6.5,1.0,1.0,0.0,86.0,3.4,No,Yes,59.0,65.0,NotPlaced
94.0,7.4,1.0,3.0,0.0,83.0,4.2,No,Yes,65.0,82.0,NotPlaced
4608.0,7.2,1.0,1.0,1.0,69.0,3.7,No,No,65.0,70.0,NotPlaced
9984.0,6.6,2.0,1.0,0.0,60.0,4.1,Yes,No,61.0,66.0,NotPlaced
7413.0,7.4,0.0,1.0,1.0,69.0,4.3,No,Yes,55.0,76.0,NotPlaced
392.0,7.5,1.0,2.0,0.0,90.0,4.2,No,Yes,77.0,64.0,Placed
9427.0,7.4,1.0,2.0,1.0,72.0,4.4,Yes,Yes,61.0,82.0,Placed
4860.0,8.0,2.0,3.0,2.0,90.0,4.8,Yes,Yes,78.0,85.0,Placed
9920.0,7.5,2.0,1.0,1.0,82.0,4.7,No,Yes,76.0,59.0,Placed
5076.0,8.5,2.0,3.0,2.0,77.0,4.5,Yes,Yes,81.0,85.0,Placed
2953.0,8.6,1.0,3.0,2.0,89.0,4.6,Yes,Yes,75.0,83.0,Placed
984.0,8.4,1.0,3.0,2.0,90.0,4.8,Yes,Yes,80.0,78.0,Placed
4972.0,8.0,2.0,3.0,0.0,90.0,4.8,Yes,Yes,89.0,80.0,Placed
733.0,6.5,1.0,1.0,1.0,82.0,3.4,No,No,55.0,72.0,NotPlaced
,,,,,,,NO ,YES ,,,NOTPLACED 
7305.0,7.0,1.0,1.0,0.0,76.0,4.8,Yes,No,70.0,63.0,Placed
5843.0,8.0,1.0,1.0,1.0,82.0,4.0,No,No,55.0,74.0,NotPlaced
8785.0,7.9,1.0,1.0,2.0,72.0,4.8,Yes,No,64.0,69.0,Placed
8027.0,8.1,1.0,1.0,1.0,77.0,4.1,Yes,Yes,62.0,75.0,Placed
4366.0,8.0,1.0,2.0,0.0,85.0,4.3,No,Yes,59.0,72.0,NotPlaced
4031.0,6.8,1.0,2.0,1.0,68.0,4.3,No,Yes,64.0,69.0,NotPlaced
3427.0,7.0,1.0,2.0,0.0,89.0,4.6,Yes,No,83.0,82.0,NotPlaced
6512.0,8.8,2.0,3.0,2.0,90.0,4.7,Yes,Yes,84.0,86.0,Placed
1580.0,6.6,1.0,3.0,1.0,75.0,3.9,Yes,Yes,71.0,70.0,NotPlaced
4939.0,8.5,1.0,2.0,2.0,90.0,4.6,Yes,Yes,79.0,84.0,Placed
4104.0,7.9,1.0,3.0,2.0,90.0,4.6,Yes,Yes,74.0,84.0,NotPlaced
9062.0,7.6,0.0,2.0,0.0,85.0,4.2,Yes,Yes,81.0,83.0,Placed
1508.0,7.7,2.0,1.0,0.0,78.0,4.3,Yes,Yes,75.0,68.0,NotPlaced
7167.0,6.5,1.0,2.0,0.0,72.0,4.3,Yes,Yes,65.0,68.0,Placed
1065.0,7.7,1.0,1.0,1.0,77.0,4.1,Yes,Yes,74.0,61.0,NotPlaced
9797.0,6.6,1.0,1.0,1.0,64.0,4.1,Yes,No,55.0,69.0,NotPlaced
2980.0,8.2,2.0,3.0,2.0,90.0,4.8,YES ,YES ,79.0,84.0,PLACED 
9133.0,8.2,1.0,3.0,2.0,81.0,4.5,Yes,No,70.0,83.0,Placed
6961.0,8.3,2.0,3.0,2.0,90.0,4.7,Yes,Yes,82.0,83.0,Placed
4440.0,7.4,0.0,1.0,1.0,61.0,3.8,No,No,62.0,64.0,NotPlaced
9101.0,7.5,0.0,1.0,0.0,82.0,4.4,No,Yes,58.0,85.0,NotPlaced
3212.0,6.8,0.0,1.0,1.0,63.0,3.7,Yes,No,63.0,65.0,NotPlaced
143.0,8.4,1.0,3.0,2.0,90.0,4.6,Yes,Yes,67.0,80.0,Placed
3071.0,6.5,1.0,1.0,0.0,78.0,3.9,,,57.0,70.0,
6201.0,6.5,2.0,1.0,0.0,76.0,3.7,Yes,Yes,61.0,73.0,NotPlaced
2269.0,8.2,0.0,3.0,2.0,80.0,4.8,Yes,Yes,80.0,83.0,Placed
8978.0,7.5,1.0,3.0,1.0,72.0,4.2,Yes,No,90.0,80.0,NotPlaced
3098.0,8.5,1.0,3.0,2.0,90.0,4.8,Yes,Yes,79.0,86.0,Placed
7313.0,6.5,1.0,2.0,0.0,86.0,4.4,Yes,Yes,55.0,66.0,NotPlaced
9707.0,7.6,1.0,2.0,1.0,66.0,4.4,No,Yes,56.0,61.0,NotPlaced
942.0,8.3,1.0,3.0,0.0,75.0,3.9,YES ,YES ,76.0,81.0,PLACED 
5099.0,6.5,0.0,1.0,1.0,69.0,3.9,No,No,55.0,75.0,NotPlaced
994.0,8.1,2.0,3.0,2.0,78.0,4.5,No,Yes,57.0,68.0,Placed
7981.0,8.3,0.0,3.0,0.0,90.0,4.6,Yes,Yes,81.0,88.0,Placed
4575.0,7.6,0.0,1.0,0.0,70.0,4.6,No,Yes,77.0,64.0,Placed
4878.0,7.7,1.0,1.0,0.0,86.0,4.1,No,Yes,55.0,70.0,NotPlaced
8566.0,8.4,1.0,3.0,0.0,86.0,3.6,Yes,Yes,76.0,87.0,Placed
5296.0,7.8,1.0,3.0,1.0,80.0,4.8,Yes,No,61.0,81.0,NotPlaced
5470.0,8.5,2.0,3.0,2.0,90.0,4.8,Yes,Yes,85.0,87.0,Placed
2505.0,7.5,1.0,2.0,2.0,72.0,3.9,Yes,Yes,55.0,71.0,NotPlaced
2104.0,6.5,1.0,2.0,0.0,77.0,3.5,No,Yes,57.0,68.0,Placed
3330.0,8.0,0.0,3.0,2.0,87.0,3.8,No,No,73.0,63.0,Placed
5274.0,6.5,1.0,1.0,0.0,76.0,4.5,Yes,Yes,55.0,65.0,Placed
6660.0,7.8,2.0,1.0,2.0,83.0,4.3,Yes,Yes,77.0,70.0,NotPlaced
8059.0,8.4,2.0,3.0,2.0,90.0,4.8,YES ,YES ,79.0,84.0,PLACED 
3158.0,7.4,1.0,3.0,1.0,71.0,4.4,Yes,No,63.0,76.0,NotPlaced
7896.0,7.9,2.0,2.0,1.0,90.0,4.8,Yes,Yes,82.0,87.0,Placed
1224.0,8.0,1.0,2.0,0.0,79.0,4.4,No,No,84.0,77.0,NotPlaced
636.0,7.4,1.0,1.0,1.0,69.0,3.8,No,Yes,55.0,64.0,Placed
,,,,,,,No,No,,,NotPlaced
2373.0,8.3,0.0,3.0,0.0,88.0,3.4,Yes,Yes,76.0,87.0,Placed
50025.0,77.0,10.0,20.0,10.0,800.0,44.0,Yes,Yes,700.0,730.0,Placed
1039.0,7.5,1.0,1.0,1.0,71.0,4.0,NO ,YES ,55.0,60.0,NOTPLACED 
7020.0,8.2,0.0,3.0,2.0,90.0,4.7,Yes,Yes,67.0,83.0,Placed
1455.0,8.3,1.0,3.0,1.0,86.0,4.3,Yes,Yes,65.0,84.0,Placed
5962.0,8.2,0.0,2.0,1.0,75.0,4.6,Yes,No,82.0,72.0,NotPlaced
4984.0,7.5,0.0,1.0,0.0,72.0,4.3,No,Yes,56.0,66.0,NotPlaced
7792.0,7.3,1.0,1.0,1.0,71.0,4.4,No,Yes,69.0,72.0,NotPlaced
1404.0,7.4,1.0,2.0,1.0,74.0,3.7,No,Yes,55.0,65.0,NotPlaced
7904.0,6.5,0.0,1.0,1.0,68.0,3.5,No,Yes,62.0,69.0,NotPlaced
50025.0,77.0,10.0,20.0,10.0,800.0,44.0,Yes,No,700.0,730.0,NotPlaced
3002.0,8.2,1.0,3.0,2.0,85.0,4.4,YES ,YES ,76.0,88.0,PLACED 
2151.0,7.5,1.0,1.0,1.0,88.0,4.8,No,Yes,56.0,66.0,Placed
,,,,,,,No,No,,,NotPlaced
210.0,7.8,1.0,3.0,0.0,88.0,4.8,Yes,Yes,70.0,78.0,Placed
4132.0,8.6,2.0,3.0,2.0,90.0,4.7,,,80.0,88.0,
4901.0,7.4,1.0,2.0,1.0,70.0,3.8,YES ,YES ,70.0,68.0,NOTPLACED 
2330.0,8.0,1.0,3.0,0.0,83.0,4.1,Yes,Yes,82.0,83.0,Placed
4394.0,7.7,1.0,1.0,0.0,80.0,4.2,Yes,Yes,79.0,84.0,Placed
1614.0,7.5,1.0,1.0,0.0,70.0,3.5,,,75.0,66.0,
1550.0,8.6,1.0,3.0,2.0,86.0,4.5,,,79.0,88.0,
3794.0,6.5,1.0,1.0,0.0,71.0,3.6,No,No,63.0,61.0,NotPlaced
6634.0,8.6,1.0,2.0,1.0,67.0,4.0,Yes,Yes,55.0,67.0,NotPlaced
2636.0,6.5,0.0,1.0,0.0,76.0,4.6,Yes,Yes,79.0,67.0,NotPlaced
5161.0,8.2,1.0,1.0,0.0,68.0,4.0,No,Yes,83.0,64.0,NotPlaced
2374.0,6.5,2.0,1.0,1.0,77.0,4.2,YES ,YES ,58.0,64.0,NOTPLACED 
7488.0,8.1,1.0,2.0,0.0,84.0,4.3,No,No,58.0,80.0,Placed
1724.0,8.8,1.0,3.0,0.0,72.0,4.1,Yes,Yes,74.0,74.0,Placed
2059.0,8.7,2.0,3.0,2.0,90.0,4.8,Yes,Yes,80.0,86.0,Placed
7688.0,7.6,1.0,1.0,1.0,71.0,3.8,No,No,62.0,71.0,NotPlaced
1352.0,8.4,2.0,3.0,2.0,85.0,4.5,No,Yes,86.0,81.0,Placed
7686.0,6.7,1.0,2.0,1.0,81.0,4.5,Yes,Yes,71.0,83.0,Placed
4600.0,7.4,0.0,1.0,0.0,62.0,3.9,No,No,55.0,61.0,NotPlaced
2290.0,8.0,1.0,2.0,1.0,80.0,4.2,Yes,No,77.0,69.0,NotPlaced
4541.0,7.7,1.0,2.0,2.0,90.0,4.7,Yes,Yes,58.0,85.0,Placed
3628.0,7.9,1.0,3.0,0.0,75.0,4.1,Yes,No,75.0,74.0,NotPlaced
8585.0,8.8,2.0,3.0,2.0,90.0,4.8,Yes,Yes,83.0,86.0,Placed
9786.0,7.2,1.0,2.0,1.0,80.0,4.1,No,Yes,58.0,68.0,NotPlaced
,,,,,,,No,Yes,,,NotPlaced
7502.0,6.7,1.0,1.0,0.0,74.0,4.4,YES ,YES ,55.0,69.0,NOTPLACED 
5281.0,8.4,1.0,2.0,0.0,81.0,4.1,No,Yes,81.0,71.0,Placed
7970.0,8.4,2.0,3.0,2.0,90.0,4.8,Yes,Yes,82.0,88.0,Placed
5834.0,7.4,1.0,3.0,0.0,71.0,4.4,No,Yes,84.0,64.0,Placed
9405.0,7.5,1.0,2.0,0.0,71.0,4.7,No,No,57.0,87.0,NotPlaced
1780.0,8.1,1.0,1.0,1.0,71.0,4.2,No,No,55.0,61.0,NotPlaced
4259.0,7.7,0.0,2.0,0.0,67.0,3.9,No,No,55.0,65.0,NotPlaced
3662.0,8.4,1.0,1.0,0.0,80.0,4.6,Yes,Yes,77.0,82.0,NotPlaced
50025.0,77.0,10.0,20.0,10.0,800.0,44.0,,,700.0,730.0,
4719.0,8.4,2.0,2.0,0.0,90.0,4.1,Yes,Yes,76.0,78.0,NotPlaced
415.0,7.6,1.0,3.0,1.0,73.0,4.4,No,Yes,55.0,62.0,NotPlaced
1578.0,8.1,0.0,3.0,0.0,90.0,4.8,Yes,Yes,84.0,88.0,Placed
8127.0,7.6,0.0,3.0,0.0,79.0,4.6,Yes,Yes,63.0,61.0,NotPlaced
2303.0,8.6,2.0,3.0,2.0,90.0,4.5,Yes,Yes,84.0,82.0,Placed
3339.0,8.2,1.0,2.0,0.0,75.0,4.5,,,55.0,62.0,
11.0,8.3,2.0,3.0,2.0,90.0,4.8,Yes,Yes,82.0,88.0,Placed
6902.0,8.0,1.0,1.0,0.0,79.0,3.8,No,No,55.0,66.0,NotPlaced
1627.0,7.5,1.0,2.0,1.0,79.0,4.7,Yes,Yes,78.0,66.0,NotPlaced
8707.0,6.7,0.0,1.0,0.0,79.0,4.4,No,No,76.0,66.0,NotPlaced
423.0,6.5,1.0,1.0,1.0,82.0,3.4,No,No,56.0,66.0,NotPlaced
87.0,8.1,0.0,2.0,1.0,84.0,3.8,No,No,71.0,68.0,NotPlaced
9916.0,6.6,0.0,1.0,0.0,74.0,4.3,Yes,No,80.0,82.0,Placed
6376.0,6.5,0.0,1.0,0.0,74.0,3.5,No,Yes,55.0,71.0,Placed
8690.0,8.7,1.0,2.0,2.0,84.0,4.8,Yes,Yes,84.0,77.0,Placed
2612.0,8.5,0.0,2.0,2.0,86.0,4.8,No,Yes,55.0,69.0,Placed
50025.0,77.0,10.0,20.0,10.0,800.0,44.0,,,700.0,730.0,
,,,,,,,Yes,Yes,,,Placed
4169.0,8.4,0.0,3.0,0.0,90.0,4.4,Yes,Yes,71.0,83.0,NotPlaced
2931.0,7.3,1.0,1.0,1.0,68.0,3.3,No,Yes,55.0,67.0,NotPlaced
8654.0,7.7,2.0,2.0,1.0,84.0,4.7,Yes,Yes,78.0,82.0,Placed
7441.0,7.2,1.0,1.0,0.0,69.0,4.1,Yes,No,64.0,73.0,NotPlaced
1861.0,8.1,1.0,3.0,0.0,90.0,4.6,No,Yes,71.0,81.0,Placed
1969.0,6.5,0.0,1.0,0.0,79.0,4.2,Yes,Yes,83.0,74.0,Placed
3244.0,7.5,0.0,1.0,1.0,67.0,3.6,Yes,No,55.0,60.0,NotPlaced
2018.0,8.9,2.0,3.0,2.0,90.0,4.8,Yes,Yes,82.0,88.0,Placed
646.0,7.4,1.0,2.0,1.0,79.0,4.7,Yes,Yes,59.0,67.0,NotPlaced
2952.0,9.1,2.0,1.0,3.0,84.0,4.8,Yes,Yes,81.0,85.0,Placed
8851.0,7.7,1.0,2.0,1.0,76.0,3.7,No,Yes,72.0,69.0,NotPlaced
7669.0,7.5,0.0,2.0,0.0,70.0,4.1,No,Yes,55.0,67.0,NotPlaced
8179.0,7.3,1.0,1.0,1.0,67.0,4.4,No,Yes,57.0,58.0,NotPlaced
4758.0,8.9,2.0,2.0,0.0,90.0,4.8,,,72.0,87.0,
1433.0,8.6,1.0,3.0,0.0,88.0,4.8,YES ,YES ,89.0,82.0,NOTPLACED 
1061.0,8.7,2.0,3.0,2.0,90.0,4.8,Yes,Yes,79.0,85.0,Placed
6407.0,8.1,1.0,2.0,3.0,85.0,4.6,Yes,Yes,55.0,63.0,NotPlaced
707.0,8.1,2.0,3.0,0.0,81.0,4.8,Yes,Yes,72.0,88.0,NotPlaced
1766.0,7.5,1.0,2.0,0.0,65.0,4.7,No,Yes,63.0,69.0,NotPlaced
5730.0,8.5,0.0,3.0,0.0,84.0,4.5,Yes,Yes,73.0,65.0,Placed
7606.0,8.0,2.0,3.0,2.0,80.0,4.8,Yes,No,72.0,63.0,Placed
7046.0,7.9,2.0,3.0,2.0,90.0,4.8,Yes,Yes,70.0,86.0,Placed
5132.0,8.0,1.0,1.0,0.0,82.0,4.5,YES ,YES ,73.0,66.0,NOTPLACED 
8664.0,8.6,2.0,3.0,2.0,88.0,4.8,Yes,Yes,83.0,80.0,Placed
4552.0,6.6,1.0,3.0,2.0,79.0,4.5,Yes,Yes,60.0,71.0,Placed
553.0,7.6,0.0,2.0,0.0,81.0,4.0,NO ,NO ,60.0,60.0,NOTPLACED 
2056.0,7.8,0.0,1.0,0.0,64.0,3.9,No,No,64.0,61.0,NotPlaced
6826.0,7.8,1.0,3.0,2.0,73.0,4.1,Yes,Yes,73.0,81.0,Placed
4432.0,8.1,1.0,2.0,1.0,76.0,3.7,No,Yes,69.0,82.0,NotPlaced
6419.0,9.0,0.0,1.0,1.0,70.0,3.5,Yes,No,56.0,61.0,Placed
8767.0,8.3,1.0,0.0,0.0,85.0,4.3,Yes,Yes,87.0,83.0,Placed
6184.0,7.9,1.0,3.0,1.0,82.0,4.5,Yes,Yes,77.0,81.0,Placed
6505.0,7.6,1.0,1.0,0.0,77.0,4.4,No,Yes,63.0,66.0,NotPlaced
7923.0,8.7,2.0,3.0,3.0,90.0,4.7,YES ,YES ,84.0,81.0,PLACED 
4409.0,8.5,0.0,3.0,2.0,90.0,4.7,Yes,No,84.0,60.0,Placed
2748.0,7.9,1.0,2.0,1.0,70.0,4.3,No,Yes,58.0,71.0,NotPlaced
6102.0,8.0,1.0,1.0,2.0,82.0,4.6,Yes,Yes,63.0,88.0,NotPlaced
2175.0,7.6,2.0,1.0,1.0,82.0,3.9,Yes,No,71.0,71.0,NotPlaced
251.0,8.4,2.0,3.0,1.0,76.0,4.1,Yes,Yes,68.0,64.0,NotPlaced
4454.0,7.4,1.0,1.0,0.0,71.0,3.9,No,Yes,55.0,59.0,NotPlaced
2401.0,7.4,1.0,1.0,2.0,68.0,4.3,No,Yes,61.0,60.0,NotPlaced
3021.0,7.5,0.0,1.0,1.0,62.0,3.7,No,No,55.0,65.0,NotPlaced
576.0,8.6,1.0,1.0,1.0,88.0,4.0,No,Yes,80.0,66.0,Placed
5355.0,6.9,1.0,3.0,2.0,65.0,4.0,No,Yes,79.0,60.0,NotPlaced
7388.0,8.0,2.0,3.0,2.0,90.0,4.7,Yes,Yes,78.0,80.0,Placed
5290.0,7.3,2.0,3.0,0.0,90.0,4.4,No,Yes,55.0,85.0,Placed
1671.0,8.2,1.0,3.0,2.0,86.0,4.4,Yes,Yes,76.0,65.0,Placed
8113.0,8.2,2.0,3.0,2.0,90.0,4.6,Yes,Yes,85.0,85.0,Placed
9084.0,8.1,2.0,2.0,2.0,90.0,3.7,Yes,Yes,64.0,82.0,Placed
6040.0,8.1,0.0,1.0,2.0,90.0,4.7,Yes,Yes,78.0,74.0,Placed
5923.0,7.9,1.0,2.0,0.0,76.0,4.7,Yes,No,78.0,61.0,NotPlaced
50025.0,77.0,10.0,20.0,10.0,800.0,44.0,Yes,Yes,700.0,730.0,Placed
4587.0,6.6,1.0,1.0,0.0,90.0,3.9,No,Yes,55.0,66.0,NotPlaced
9647.0,7.6,1.0,1.0,1.0,67.0,4.4,No,No,62.0,65.0,NotPlaced
9864.0,8.4,1.0,2.0,1.0,83.0,3.7,No,Yes,55.0,66.0,NotPlaced
6553.0,8.1,1.0,3.0,3.0,85.0,4.8,No,Yes,72.0,83.0,Placed
3643.0,8.1,2.0,3.0,1.0,90.0,4.4,Yes,Yes,79.0,83.0,Placed
6473.0,7.8,2.0,3.0,3.0,80.0,4.4,Yes,Yes,61.0,84.0,Placed
847.0,6.5,1.0,1.0,1.0,75.0,3.9,No,No,58.0,66.0,NotPlaced
,,,,,,,No,Yes,,,NotPlaced
6131.0,7.5,0.0,3.0,1.0,77.0,4.8,Yes,Yes,75.0,83.0,NotPlaced
1903.0,7.7,0.0,1.0,1.0,78.0,4.1,No,No,58.0,75.0,NotPlaced
4251.0,7.8,1.0,2.0,1.0,82.0,4.4,Yes,Yes,55.0,67.0,NotPlaced
4781.0,8.2,2.0,3.0,2.0,78.0,4.8,Yes,Yes,83.0,83.0,Placed
7555.0,6.7,1.0,1.0,0.0,66.0,4.3,Yes,No,55.0,71.0,NotPlaced
-5177.0,-7.7,-1.0,-2.0,-1.0,-80.0,-4.4,Yes,Yes,-71.0,-73.0,NotPlaced
4962.0,8.4,2.0,3.0,2.0,90.0,4.8,Yes,Yes,70.0,86.0,Placed
9529.0,8.3,0.0,1.0,0.0,81.0,4.4,Yes,No,76.0,80.0,NotPlaced
-5177.0,-7.7,-1.0,-2.0,-1.0,-80.0,-4.4,No,No,-71.0,-73.0,NotPlaced
9057.0,7.6,0.0,3.0,2.0,87.0,4.7,Yes,No,80.0,84.0,Placed
5327.0,7.9,0.0,2.0,1.0,87.0,4.4,No,No,71.0,70.0,NotPlaced
3279.0,8.3,2.0,2.0,0.0,76.0,3.9,No,No,83.0,80.0,NotPlaced
5169.0,8.2,2.0,3.0,1.0,90.0,4.7,Yes,Yes,79.0,85.0,Placed
4342.0,7.9,1.0,1.0,1.0,69.0,3.9,No,No,62.0,60.0,NotPlaced
6059.0,7.9,1.0,2.0,1.0,61.0,4.2,Yes,Yes,80.0,71.0,NotPlaced
-5177.0,-7.7,-1.0,-2.0,-1.0,-80.0,-4.4,Yes,Yes,-71.0,-73.0,Placed
9478.0,7.3,1.0,1.0,1.0,62.0,4.0,No,Yes,55.0,65.0,NotPlaced
4852.0,7.5,1.0,2.0,1.0,71.0,4.0,No,No,82.0,65.0,NotPlaced
,,,,,,,Yes,Yes,,,Placed
5237.0,8.4,1.0,1.0,2.0,80.0,4.8,No,No,71.0,65.0,Placed
2587.0,7.4,1.0,2.0,0.0,73.0,3.3,No,Yes,57.0,66.0,NotPlaced
9643.0,7.5,1.0,1.0,0.0,63.0,4.1,Yes,Yes,63.0,71.0,NotPlaced
3070.0,7.2,1.0,1.0,1.0,63.0,3.9,No,No,61.0,67.0,NotPlaced
4172.0,6.7,0.0,1.0,0.0,73.0,4.0,No,Yes,72.0,65.0,Placed
1212.0,8.1,1.0,2.0,1.0,72.0,4.2,No,Yes,71.0,85.0,NotPlaced
9558.0,8.5,1.0,3.0,0.0,74.0,4.3,Yes,Yes,80.0,87.0,NotPlaced
4518.0,8.1,2.0,3.0,1.0,74.0,4.0,Yes,No,61.0,82.0,NotPlaced
1337.0,7.6,1.0,1.0,0.0,74.0,4.6,Yes,Yes,76.0,64.0,NotPlaced
8317.0,6.5,1.0,2.0,1.0,69.0,4.5,No,Yes,61.0,68.0,NotPlaced
2660.0,7.5,1.0,3.0,2.0,78.0,4.6,Yes,Yes,74.0,84.0,Placed
9309.0,6.7,1.0,1.0,0.0,60.0,4.7,Yes,Yes,61.0,71.0,NotPlaced
-5177.0,-7.7,-1.0,-2.0,-1.0,-80.0,-4.4,Yes,Yes,-71.0,-73.0,Placed
,,,,,,,Yes,Yes,,,Placed
1974.0,6.5,1.0,1.0,0.0,85.0,3.7,No,No,60.0,74.0,NotPlaced
9914.0,7.6,2.0,1.0,2.0,88.0,4.6,Yes,Yes,70.0,87.0,Placed
5825.0,7.1,0.0,3.0,2.0,74.0,4.5,Yes,Yes,59.0,79.0,NotPlaced
8101.0,8.3,2.0,3.0,2.0,84.0,4.4,Yes,Yes,83.0,84.0,Placed
670.0,7.6,1.0,1.0,0.0,76.0,4.0,No,Yes,75.0,70.0,Placed
1781.0,7.7,1.0,2.0,2.0,88.0,4.6,Yes,Yes,77.0,72.0,Placed
,,,,,,,Yes,Yes,,,NotPlaced
-5177.0,-7.7,-1.0,-2.0,-1.0,-80.0,-4.4,NO ,NO ,-71.0,-73.0,NOTPLACED 
8166.0,6.5,0.0,1.0,0.0,76.0,4.7,,,59.0,68.0,
1421.0,7.7,1.0,1.0,0.0,67.0,4.0,Yes,No,64.0,61.0,NotPlaced
6158.0,6.9,1.0,2.0,1.0,88.0,4.6,Yes,Yes,77.0,86.0,NotPlaced
3865.0,6.5,1.0,1.0,1.0,68.0,3.7,NO ,NO ,55.0,64.0,NOTPLACED 
3545.0,8.4,1.0,1.0,2.0,83.0,4.5,Yes,Yes,68.0,83.0,NotPlaced
50025.0,77.0,10.0,20.0,10.0,800.0,44.0,Yes,Yes,700.0,730.0,NotPlaced
-5177.0,-7.7,-1.0,-2.0,-1.0,-80.0,-4.4,Yes,Yes,-71.0,-73.0,Placed
3112.0,8.1,2.0,3.0,0.0,66.0,4.2,Yes,No,63.0,58.0,NotPlaced
-5177.0,-7.7,-1.0,-2.0,-1.0,-80.0,-4.4,Yes,No,-71.0,-73.0,Placed
5702.0,7.4,1.0,1.0,0.0,69.0,4.0,No,Yes,64.0,74.0,NotPlaced
9596.0,7.0,1.0,3.0,1.0,80.0,4.8,Yes,Yes,59.0,68.0,Placed
5232.0,8.6,0.0,3.0,2.0,81.0,4.8,Yes,Yes,82.0,84.0,Placed
,,,,,,,Yes,Yes,,,Placed
5533.0,7.5,1.0,2.0,1.0,72.0,4.5,Yes,Yes,78.0,81.0,NotPlaced
7805.0,6.6,2.0,3.0,1.0,85.0,4.1,No,No,74.0,69.0,NotPlaced
330.0,7.7,1.0,1.0,0.0,80.0,4.0,No,Yes,55.0,66.0,NotPlaced
1394.0,7.6,1.0,2.0,0.0,75.0,4.8,No,No,61.0,69.0,NotPlaced
9402.0,7.5,1.0,3.0,1.0,86.0,4.2,No,Yes,66.0,64.0,NotPlaced
9862.0,7.5,0.0,1.0,1.0,77.0,4.4,Yes,Yes,55.0,84.0,Placed
108.0,6.5,0.0,1.0,0.0,82.0,4.4,No,No,65.0,69.0,NotPlaced
7005.0,7.4,1.0,1.0,0.0,78.0,3.8,No,Yes,55.0,65.0,NotPlaced
7793.0,6.5,1.0,3.0,0.0,74.0,4.0,,,69.0,68.0,
7195.0,7.6,1.0,1.0,1.0,71.0,4.1,Yes,Yes,62.0,79.0,NotPlaced
9650.0,7.4,1.0,2.0,1.0,77.0,3.6,No,No,55.0,68.0,NotPlaced
3791.0,7.5,2.0,2.0,1.0,81.0,4.4,No,No,55.0,62.0,NotPlaced
-5177.0,-7.7,-1.0,-2.0,-1.0,-80.0,-4.4,Yes,Yes,-71.0,-73.0,NotPlaced
6432.0,8.1,1.0,3.0,2.0,88.0,4.8,Yes,Yes,80.0,82.0,NotPlaced
491.0,7.6,1.0,2.0,1.0,76.0,3.9,No,No,55.0,69.0,NotPlaced
4845.0,7.6,0.0,1.0,0.0,76.0,4.1,No,No,65.0,67.0,NotPlaced
5966.0,7.6,1.0,2.0,2.0,80.0,4.5,No,Yes,68.0,86.0,NotPlaced
7444.0,7.6,1.0,3.0,3.0,79.0,4.2,No,Yes,61.0,70.0,NotPlaced
3999.0,7.5,1.0,1.0,1.0,60.0,3.6,No,Yes,55.0,64.0,NotPlaced
